total_price,total_freight,average_price,average_freight,item_count,customer_state,order_month,order_dayofweek,order_year,actual_delivery_days,predicted_delivery_days,prediction_error,risk_level
143.99,81.18,143.99,81.18,1,MA,12,0,2017,15.271099537037037,26.68228389754529,11.411184360508253,High Risk
599.9,46.26,599.9,46.26,1,TO,3,2,2018,15.217361111111112,21.94148203567081,6.724120924559697,High Risk
79.99,27.1,79.99,27.1,1,PE,11,4,2017,45.40178240740741,21.392130687550974,24.009651719856436,High Risk
190.14,35.82,95.07,17.91,2,RJ,12,0,2017,16.517453703703705,21.405317584340494,4.88786388063679,High Risk
1340.0,41.83,1340.0,41.83,1,RJ,12,1,2017,28.259085648148147,22.345376123782348,5.9137095243657996,High Risk
89.99,50.5,89.99,50.5,1,BA,11,4,2017,12.265231481481482,22.71279574389202,10.447564262410538,High Risk
53.9,21.35,53.9,21.35,1,RJ,3,0,2018,25.172858796296296,25.782904388722997,0.610045592426701,High Risk
139.8,40.12,69.9,20.06,2,RS,3,6,2018,17.278761574074075,21.37677676063626,4.098015186562186,High Risk
119.99,44.4,119.99,44.4,1,RJ,3,2,2018,15.262951388888888,24.031911274925434,8.768959886036546,High Risk
84.89,15.34,84.89,15.34,1,DF,2,4,2018,36.73002314814815,21.269407490544424,15.460615657603725,High Risk
89.0,17.87,89.0,17.87,1,RJ,2,5,2018,17.255127314814814,25.79145248007385,8.536325165259036,High Risk
52.99,28.77,52.99,28.77,1,PA,10,0,2017,21.061203703703704,21.258079627943406,0.19687592423970202,High Risk
39.9,16.6,39.9,16.6,1,RJ,11,4,2017,13.130381944444444,20.88156995951339,7.751188015068944,High Risk
149.9,18.3,149.9,18.3,1,RJ,12,6,2017,32.33091435185185,22.382292734573824,9.948621617278029,High Risk
120.0,18.72,120.0,18.72,1,RJ,3,3,2018,48.23021990740741,26.110810946317983,22.119408961089427,High Risk
94.9,18.23,94.9,18.23,1,GO,11,1,2017,7.0528356481481485,20.285295646288354,13.232459998140206,High Risk
29.0,25.63,29.0,25.63,1,PA,11,6,2017,25.7765625,21.91047506066774,3.8660874393322615,High Risk
135.0,21.75,135.0,21.75,1,DF,2,1,2018,23.053564814814816,21.349821045357263,1.703743769457553,High Risk
350.0,20.33,350.0,20.33,1,RJ,3,3,2018,18.67597222222222,26.515936681976243,7.839964459754022,High Risk
27.99,19.04,27.99,19.04,1,PE,3,4,2018,38.88206018518518,21.349821045357263,17.53223913982792,High Risk
47.9,11.85,47.9,11.85,1,SP,2,1,2018,8.174479166666666,20.172364126343382,11.997884959676716,High Risk
12.49,16.79,12.49,16.79,1,BA,12,0,2017,20.89224537037037,21.222184236977142,0.32993886660677063,High Risk
494.0,10.32,494.0,10.32,1,SP,5,5,2018,23.291527777777777,24.755314365994526,1.463786588216749,High Risk
99.99,17.95,99.99,17.95,1,ES,11,4,2017,7.036319444444445,20.32053409384943,13.284214649404987,High Risk
69.2,17.73,69.2,17.73,1,SP,11,2,2017,12.230439814814815,20.25738921301253,8.026949398197715,High Risk
28.49,15.1,28.49,15.1,1,RS,2,2,2018,13.205590277777778,21.269407490544424,8.063817212766645,High Risk
23.99,15.1,23.99,15.1,1,MS,2,2,2018,20.502222222222223,21.269407490544424,0.7671852683222014,High Risk
49.99,44.81,49.99,44.81,1,RJ,11,5,2017,18.158993055555555,22.121146729799293,3.962153674243737,High Risk
38.9,16.79,38.9,16.79,1,SC,2,3,2018,31.83622685185185,21.349821045357263,10.486405806494588,High Risk
89.99,16.39,89.99,16.39,1,RS,2,4,2018,16.896805555555556,21.349821045357263,4.453015489801707,High Risk
109.9,19.31,109.9,19.31,1,MT,12,5,2017,26.850474537037037,21.733093723944037,5.117380813093,High Risk
79.0,42.58,79.0,42.58,1,PA,2,4,2018,25.81125,35.25197761039569,9.44072761039569,High Risk
99.99,25.98,99.99,25.98,1,MT,12,4,2017,41.4212962962963,21.92407565274922,19.497220643547077,High Risk
138.0,41.94,69.0,20.97,2,RS,12,0,2017,9.438622685185186,21.604525688784907,12.165903003599722,High Risk
159.9,18.37,159.9,18.37,1,ES,11,5,2017,17.78675925925926,20.320994404509932,2.5342351452506726,High Risk
166.99,23.49,166.99,23.49,1,SC,12,2,2017,16.981041666666666,21.558197187333707,4.577155520667041,High Risk
99.9,50.36,99.9,50.36,1,MA,12,1,2017,16.181180555555557,27.14368702652103,10.962506470965472,High Risk
209.9,16.22,209.9,16.22,1,GO,11,2,2017,9.592731481481481,20.227232753209996,10.634501271728515,High Risk
168.9,21.98,168.9,21.98,1,RN,2,5,2018,40.81894675925926,21.363143446990698,19.455803312268564,High Risk
17.5,27.08,17.5,27.08,1,BA,3,3,2018,34.16266203703704,21.584790428593422,12.577871608443616,High Risk
299.0,26.54,299.0,26.54,1,DF,2,4,2018,19.159270833333334,21.431350037658184,2.27207920432485,High Risk
1300.52,24.8,1300.52,24.8,1,RS,3,4,2017,9.986261574074074,20.087818192080594,10.10155661800652,High Risk
42.0,20.8,42.0,20.8,1,CE,3,3,2017,17.751354166666665,21.355352190583133,3.6039980239164677,High Risk
239.99,21.17,239.99,21.17,1,SC,11,3,2017,8.128946759259259,20.730904068415736,12.601957309156477,High Risk
57.5,16.84,57.5,16.84,1,BA,2,5,2018,75.84329861111111,21.349821045357263,54.49347756575385,High Risk
43.9,25.19,43.9,25.19,1,RS,11,1,2017,20.588877314814816,21.169292664671758,0.580415349856942,High Risk
32.0,15.23,32.0,15.23,1,SC,3,1,2018,11.769293981481482,21.269407490544424,9.500113509062942,High Risk
399.9,153.57,399.9,153.57,1,PA,8,4,2017,18.226875,21.99055590750337,3.763680907503371,High Risk
339.95000000000005,198.45000000000002,113.31666666666668,66.15,3,CE,11,6,2017,18.43865740740741,24.845132804964354,6.406475397556946,High Risk
49.0,17.67,49.0,17.67,1,SC,11,5,2017,41.6553587962963,20.771436215722524,20.883922580573774,High Risk
60.0,16.18,60.0,16.18,1,SC,12,2,2017,14.26144675925926,20.25730839388611,5.99586163462685,High Risk
54.99,20.55,54.99,20.55,1,RS,3,0,2018,18.51582175925926,21.349821045357263,2.8339992860980026,High Risk
69.9,17.77,69.9,17.77,1,CE,11,5,2017,17.979814814814816,24.09214596536694,6.112331150552123,High Risk
24.99,16.11,24.99,16.11,1,GO,2,4,2018,10.971458333333333,21.303904265882114,10.332445932548781,High Risk
48.0,20.8,48.0,20.8,1,SE,3,4,2017,39.61178240740741,28.276053110954546,11.335729296452865,High Risk
21.99,18.23,21.99,18.23,1,SC,3,4,2018,10.432743055555555,21.349821045357263,10.917077989801708,High Risk
45.9,16.92,45.9,16.92,1,BA,2,0,2018,17.36466435185185,21.349821045357263,3.985156693505413,High Risk
82.0,15.32,82.0,15.32,1,RS,2,3,2018,21.446921296296296,21.269407490544424,0.1775138057518717,High Risk
229.8,42.9,114.9,21.45,2,RS,12,0,2017,7.720659722222222,21.819075316846114,14.09841559462389,High Risk
123.4,18.11,123.4,18.11,1,SC,2,6,2018,24.869305555555556,21.37677676063626,3.492528794919295,High Risk
27.9,22.06,27.9,22.06,1,BA,4,5,2018,9.463194444444444,21.743218784188148,12.280024339743704,High Risk
126.69,27.21,126.69,27.21,1,RJ,2,1,2018,23.68695601851852,24.712080464115893,1.025124445597374,High Risk
149.9,21.1,149.9,21.1,1,RJ,3,5,2018,9.014664351851852,26.394346084205413,17.37968173235356,High Risk
179.99,45.72,179.99,45.72,1,RJ,11,4,2017,10.113923611111112,22.849615880669162,12.73569226955805,High Risk
180.0,42.16,90.0,21.08,2,BA,4,4,2017,25.104375,21.781020650393938,3.3233543496060634,High Risk
298.9,69.55,298.9,69.55,1,BA,1,1,2018,31.168368055555554,25.31574688903777,5.852621166517785,High Risk
229.5,27.69,229.5,27.69,1,RJ,3,1,2018,36.85516203703704,25.073917305040347,11.781244731996694,High Risk
18.9,18.23,18.9,18.23,1,RJ,3,0,2018,45.89391203703704,25.567543607472416,20.326368429564624,High Risk
14.9,15.23,14.9,15.23,1,ES,3,1,2018,23.929328703703703,21.269407490544424,2.6599212131592793,High Risk
99.0,17.94,99.0,17.94,1,GO,11,6,2017,54.91146990740741,20.97749050138954,33.93397940601787,High Risk
68.0,16.92,68.0,16.92,1,BA,2,0,2018,24.337291666666665,21.349821045357263,2.987470621309402,High Risk
179.99,23.32,179.99,23.32,1,PE,3,4,2018,10.930405092592592,21.42448061620587,10.494075523613278,High Risk
53.9,22.96,53.9,22.96,1,RJ,3,2,2018,26.74710648148148,25.677586604004233,1.0695198774772479,High Risk
59.0,19.65,59.0,19.65,1,BA,12,0,2017,24.551342592592594,21.33422717517297,3.217115417419624,High Risk
52.9,30.17,26.45,15.085,2,DF,1,3,2017,6.734155092592593,28.996501763636385,22.262346671043794,High Risk
35.9,26.89,35.9,26.89,1,CE,12,2,2017,20.19585648148148,22.25353844532178,2.0576819638402988,High Risk
150.0,15.8,150.0,15.8,1,RS,2,2,2018,35.22332175925926,21.269407490544424,13.953914268714833,High Risk
188.9,16.2,188.9,16.2,1,RS,3,0,2018,36.70318287037037,21.349821045357263,15.353361825013106,High Risk
49.0,17.67,49.0,17.67,1,RS,11,6,2017,30.070763888888887,21.259833286092018,8.81093060279687,High Risk
24.5,15.1,24.5,15.1,1,RJ,11,4,2017,13.743784722222221,20.461027410988496,6.717242688766275,High Risk
79.99,27.29,79.99,27.29,1,BA,3,2,2018,42.392430555555556,21.93652598417814,20.455904571377417,High Risk
139.99,19.95,139.99,19.95,1,RS,3,1,2018,13.411099537037037,21.349821045357263,7.938721508320226,High Risk
30.9,16.79,30.9,16.79,1,SC,11,4,2017,11.856689814814814,20.441971794327856,8.585281979513042,High Risk
39.0,17.92,39.0,17.92,1,GO,2,6,2018,19.224131944444444,21.37677676063626,2.152644816191817,High Risk
99.99,29.1,99.99,29.1,1,ES,2,4,2018,11.695092592592593,21.72353847796353,10.028445885370937,High Risk
375.96,152.84,93.99,38.21,4,MA,1,0,2018,23.15659722222222,22.982357508816957,0.17423971340526379,High Risk
44.9,15.1,44.9,15.1,1,RJ,3,6,2018,15.102037037037038,25.360089421746416,10.258052384709378,High Risk
13.65,34.15,13.65,34.15,1,PI,2,0,2018,11.167233796296296,21.890223612685222,10.722989816388926,High Risk
29.98,17.06,29.98,17.06,1,BA,3,3,2018,20.961261574074076,21.349821045357263,0.38855947128318746,High Risk
39.9,25.63,39.9,25.63,1,PA,11,5,2017,44.210347222222225,21.961451540820512,22.248895681401713,High Risk
54.9,27.76,54.9,27.76,1,ES,12,4,2017,26.22511574074074,21.796473497185335,4.428642243555405,High Risk
299.0,33.89,299.0,33.89,1,GO,3,3,2018,12.30630787037037,21.82466451968718,9.518356649316809,High Risk
12.3,21.15,12.3,21.15,1,AL,12,2,2017,12.478483796296297,22.075912885542298,9.597429089246,High Risk
39.0,16.11,39.0,16.11,1,RJ,11,2,2017,13.357152777777777,20.303451508177687,6.94629873039991,High Risk
65.0,15.2,65.0,15.2,1,RJ,2,4,2018,14.343657407407408,25.379087989557046,11.035430582149639,High Risk
500.0,181.46,250.0,90.73,2,MG,3,0,2018,10.025520833333333,22.312235962849883,12.28671512951655,High Risk
315.0,116.06,315.0,116.06,1,RJ,12,6,2017,11.23037037037037,23.677852814358666,12.447482443988296,High Risk
219.8,41.559999999999995,109.9,20.779999999999998,2,RS,11,1,2017,15.074085648148149,20.679509084346723,5.605423436198574,High Risk
139.99,15.74,139.99,15.74,1,MG,12,6,2017,16.041319444444444,21.81840266439297,5.777083219948526,High Risk
89.9,23.18,89.9,23.18,1,DF,3,0,2017,13.658634259259259,20.521450821082578,6.862816561823319,High Risk
84.99,35.91,84.99,35.91,1,PB,11,1,2017,36.29952546296296,22.049861888129808,14.249663574833153,High Risk
84.0,34.39,84.0,34.39,1,GO,2,1,2018,20.746377314814815,21.80708154419944,1.0607042293846263,High Risk
13.65,25.63,13.65,25.63,1,PA,12,5,2017,25.202407407407406,23.28240632846657,1.9200010789408353,High Risk
44.0,37.04,44.0,37.04,1,CE,4,3,2018,33.30420138888889,21.64285926445932,11.66134212442957,High Risk
129.99,29.95,129.99,29.95,1,AL,1,2,2017,15.369143518518518,20.259196535823367,4.890053017304849,High Risk
39.9,16.11,39.9,16.11,1,RS,12,5,2017,11.38457175925926,21.606783399524883,10.222211640265623,High Risk
69.9,19.95,69.9,19.95,1,SC,3,1,2018,14.70011574074074,21.349821045357263,6.649705304616523,High Risk
249.9,69.21,249.9,69.21,1,RJ,1,2,2018,12.233831018518519,25.780239295936354,13.546408277417836,High Risk
40.0,34.5,40.0,34.5,1,PB,12,2,2017,33.11143518518519,22.338024118060744,10.773411067124442,High Risk
36.79,19.59,36.79,19.59,1,MT,11,0,2017,15.262037037037038,20.207428759497674,4.945391722460636,High Risk
56.99,16.16,56.99,16.16,1,RJ,2,4,2018,34.460972222222225,25.65248366732659,8.808488554895636,High Risk
54.9,34.18,54.9,34.18,1,PE,2,6,2018,15.68039351851852,21.80708154419944,6.126688025680922,High Risk
149.8,32.56,74.9,16.28,2,RJ,12,2,2017,35.46513888888889,21.408642486795205,14.056496402093682,High Risk
189.99,53.41,189.99,53.41,1,GO,11,4,2017,26.167569444444446,23.104691269966665,3.062878174477781,High Risk
59.9,17.67,59.9,17.67,1,RJ,11,2,2017,37.36436342592592,20.646371370897704,16.71799205502822,High Risk
29.99,25.63,29.99,25.63,1,PE,2,3,2018,19.880092592592593,21.466671398127303,1.5865788055347103,High Risk
253.52,82.86,253.52,82.86,1,GO,11,0,2017,15.140416666666667,23.188199173157617,8.04778250649095,High Risk
179.99,45.72,179.99,45.72,1,RJ,12,0,2017,31.10096064814815,23.74463910351527,7.3563215446328805,High Risk
84.99,35.91,84.99,35.91,1,PB,12,1,2017,13.931851851851851,22.492971587812587,8.561119735960736,High Risk
216.6,50.42,108.3,25.21,2,DF,3,4,2018,11.242256944444444,21.385924737517467,10.143667793073023,High Risk
289.99,46.49,289.99,46.49,1,RS,11,6,2017,8.816180555555556,22.41517117321718,13.598990617661622,High Risk
29.9,34.15,29.9,34.15,1,PA,9,1,2017,15.305914351851852,21.189169253432098,5.883254901580246,High Risk
99.8,35.2,49.9,17.6,2,RJ,2,0,2018,14.170439814814815,23.876523047067714,9.7060832322529,High Risk
25.9,35.67,25.9,35.67,1,CE,11,6,2017,11.029525462962964,23.12328469446157,12.093759231498607,High Risk
119.9,19.38,119.9,19.38,1,RJ,11,1,2017,13.315625,20.41289692316871,7.097271923168709,High Risk
74.89,16.28,74.89,16.28,1,RJ,2,0,2018,46.57978009259259,25.65248366732659,20.927296425266004,High Risk
1199.9,41.29,1199.9,41.29,1,PA,8,2,2017,16.18957175925926,26.444854595580267,10.255282836321008,High Risk
32.98,18.23,32.98,18.23,1,ES,3,2,2018,13.841064814814814,21.349821045357263,7.508756230542449,High Risk
231.27,27.88,231.27,27.88,1,RN,3,1,2017,21.96619212962963,22.78185155510729,0.8156594254776621,High Risk
142.8,33.88,71.4,16.94,2,RJ,2,1,2018,41.88174768518518,24.18932135138783,17.692426333797354,High Risk
124.9,20.11,124.9,20.11,1,RJ,2,6,2018,53.229618055555555,25.91479282195489,27.314825233600665,High Risk
295.0,23.78,295.0,23.78,1,BA,4,3,2018,27.886111111111113,25.175207341455717,2.7109037696553955,High Risk
250.0,97.56,250.0,97.56,1,MS,3,4,2018,33.17582175925926,22.24991982484472,10.925901934414536,High Risk
41.9,17.63,41.9,17.63,1,TO,2,4,2018,14.044201388888888,21.349821045357263,7.305619656468375,High Risk
869.95,19.85,869.95,19.85,1,MG,3,5,2017,2.7254513888888887,21.92155790318693,19.19610651429804,High Risk
149.0,28.42,149.0,28.42,1,MS,2,2,2018,9.172986111111111,21.70269544059279,12.52970932948168,High Risk
1399.0,32.33,1399.0,32.33,1,RS,3,6,2018,31.041828703703704,21.82466451968718,9.217164184016525,High Risk
99.0,20.18,99.0,20.18,1,ES,2,4,2018,21.363113425925928,21.349821045357263,0.013292380568664441,High Risk
152.9,16.83,152.9,16.83,1,SC,11,4,2017,17.35150462962963,20.209398699881437,2.857894070251806,High Risk
167.9,23.76,167.9,23.76,1,RJ,3,2,2018,34.786261574074075,26.253907372794302,8.532354201279773,High Risk
50.0,22.93,50.0,22.93,1,RJ,3,1,2018,21.10011574074074,25.646478686625777,4.546362945885036,High Risk
120.0,34.83,120.0,34.83,1,RO,3,6,2018,33.68138888888889,21.849790041352353,11.831598847536537,High Risk
137.9,38.81,137.9,38.81,1,RJ,11,0,2017,10.957847222222222,22.615922419521613,11.658075197299391,High Risk
69.8,19.46,69.8,19.46,1,SC,3,3,2018,13.400671296296297,21.349821045357263,7.949149749060966,High Risk
169.9,64.77,169.9,64.77,1,MT,12,2,2017,9.505034722222222,24.620125093623688,15.115090371401466,High Risk
391.87,98.15,391.87,98.15,1,SE,3,0,2018,30.208726851851853,22.403385177114192,7.805341674737662,High Risk
48.89,16.79,48.89,16.79,1,BA,11,0,2017,46.25326388888889,20.400539498127074,25.852724390761814,High Risk
59.9,23.0,59.9,23.0,1,SC,3,0,2018,14.177303240740741,21.42448061620587,7.247177375465128,High Risk
99.9,16.46,99.9,16.46,1,SC,12,0,2017,23.15908564814815,20.276422994366612,2.882662653781537,High Risk
29.99,25.63,29.99,25.63,1,PE,2,2,2018,50.06723379629629,21.466671398127303,28.60056239816899,High Risk
85.9,38.15,85.9,38.15,1,AL,1,5,2018,17.3034375,21.975172875104548,4.6717353751045465,High Risk
104.9,16.49,104.9,16.49,1,RJ,2,0,2018,10.758796296296296,25.952270508234907,15.19347421193861,High Risk
18.9,18.23,18.9,18.23,1,RS,3,2,2018,18.74738425925926,21.349821045357263,2.6024367860980036,High Risk
74.9,16.28,74.9,16.28,1,RJ,2,0,2018,11.259780092592592,25.65248366732659,14.392703574733996,High Risk
129.8,45.75,129.8,45.75,1,RJ,12,0,2017,20.862060185185186,22.771274022153726,1.90921383696854,High Risk
110.0,21.34,110.0,21.34,1,RN,2,6,2017,22.56861111111111,20.473472745069913,2.0951383660411977,High Risk
121.97999999999999,33.05,60.989999999999995,16.525,2,GO,12,0,2017,15.065,20.991731734075724,5.926731734075725,High Risk
89.9,16.07,89.9,16.07,1,MT,2,2,2018,21.84283564814815,21.269407490544424,0.5734281576037255,High Risk
21.27,18.23,21.27,18.23,1,SC,3,6,2018,22.379930555555557,21.37677676063626,1.003153794919296,High Risk
52.3,16.13,52.3,16.13,1,RS,12,5,2017,19.578854166666666,21.827456375931888,2.248602209265222,High Risk
61.99,22.93,61.99,22.93,1,ES,3,1,2018,45.27121527777778,21.482117542960008,23.78909773481777,High Risk
49.0,15.1,49.0,15.1,1,RS,2,0,2018,11.152824074074074,21.269407490544424,10.11658341647035,High Risk
39.99,18.23,39.99,18.23,1,RJ,3,1,2018,31.499814814814815,25.744118938717467,5.755695876097349,High Risk
39.9,17.63,39.9,17.63,1,RS,12,2,2017,22.963020833333335,21.11760588472961,1.8454149486037252,High Risk
49.9,15.1,49.9,15.1,1,RS,3,4,2018,25.02037037037037,21.269407490544424,3.750962879825945,High Risk
13.89,21.15,13.89,21.15,1,PE,12,2,2017,15.251458333333334,22.075912885542298,6.824454552208964,High Risk
136.0,18.83,136.0,18.83,1,RJ,3,6,2018,39.76835648148148,26.10442788803176,13.663928593449722,High Risk
410.0,24.66,410.0,24.66,1,RJ,3,0,2018,8.422569444444445,26.393080946052873,17.970511501608428,High Risk
240.9,16.44,240.9,16.44,1,RJ,12,1,2017,29.25326388888889,21.757578963271207,7.495684925617681,High Risk
230.0,47.48,115.0,23.74,2,BA,4,6,2018,19.840671296296296,30.463345646872067,10.622674350575771,High Risk
70.47,19.46,70.47,19.46,1,ES,3,3,2018,25.15369212962963,21.349821045357263,3.803871084272366,High Risk
44.99,16.11,44.99,16.11,1,MS,11,5,2017,12.627407407407407,20.8750205428547,8.247613135447292,High Risk
179.0,26.53,179.0,26.53,1,CE,2,5,2018,30.10068287037037,28.058352319614915,2.042330550755455,High Risk
29.99,16.11,29.99,16.11,1,RJ,12,4,2017,12.15741898148148,21.909149189935846,9.751730208454365,High Risk
72.9,18.08,72.9,18.08,1,RJ,3,6,2018,38.80324074074074,25.822340567729768,12.980900173010973,High Risk
119.9,15.59,119.9,15.59,1,SC,3,4,2018,34.25775462962963,21.269407490544424,12.988347139085207,High Risk
47.89,33.58,23.945,16.79,2,BA,11,3,2017,12.214803240740741,20.11240729437216,7.8976040536314205,High Risk
59.0,34.21,59.0,34.21,1,PB,11,0,2017,50.01482638888889,21.970073307935557,28.044753080953335,High Risk
149.0,40.37,149.0,40.37,1,RJ,3,5,2018,15.776747685185185,24.180291934894047,8.403544249708862,High Risk
49.9,18.23,49.9,18.23,1,SC,3,6,2018,15.698703703703703,21.37677676063626,5.678073056932558,High Risk
199.7,23.98,199.7,23.98,1,RJ,3,5,2018,20.603113425925926,26.393080946052873,5.789967520126947,High Risk
45.0,15.23,45.0,15.23,1,DF,3,2,2018,13.785868055555556,21.269407490544424,7.483539434988868,High Risk
319.9,24.74,319.9,24.74,1,MA,4,4,2018,24.414166666666667,28.2671344543503,3.8529677876836317,High Risk
34.9,15.11,34.9,15.11,1,RJ,2,4,2018,20.310046296296296,25.23878020023137,4.9287339039350755,High Risk
29.9,24.84,29.9,24.84,1,CE,3,5,2017,46.3771875,26.475283552876796,19.901903947123202,High Risk
159.77,16.88,159.77,16.88,1,ES,3,0,2018,37.53927083333333,21.349821045357263,16.18944978797607,High Risk
48.9,17.92,48.9,17.92,1,BA,11,4,2017,24.63113425925926,20.838824430742875,3.792309828516384,High Risk
129.99,31.56,129.99,31.56,1,BA,5,6,2018,23.968344907407406,21.118706347335106,2.8496385600723,High Risk
189.9,32.08,189.9,32.08,1,ES,11,6,2017,18.246018518518518,21.86113241798336,3.6151138994648413,High Risk
155.0,19.63,155.0,19.63,1,PA,12,6,2017,24.109560185185185,22.037526331226776,2.072033853958409,High Risk
49.0,14.16,49.0,14.16,1,RJ,3,6,2018,37.27909722222222,20.072250803110418,17.206846419111802,High Risk
122.99,22.57,122.99,22.57,1,BA,4,5,2018,26.032083333333333,21.317488890409706,4.714594442923627,High Risk
13.3,16.79,13.3,16.79,1,BA,12,4,2017,13.561180555555556,21.804279891821103,8.243099336265548,High Risk
634.4,21.15,634.4,21.15,1,BA,4,0,2018,12.111539351851851,20.79478567211374,8.683246320261889,High Risk
